Date,League,Home_Team,Away_Team,URL,Over 0.5,Under 0.5,Over 1.5,Under 1.5,Over 2.5,Under 2.5,Over 3.5,Under 3.5,Over 4.5,Under 4.5,Over 5.5,Under 5.5,Chosen_Option,Chosen_Odds,Chosen_Option_Empirical_Prob,N,Chosen_Option_Std,Kelly,Record_Time
2021-01-23,3-liga,SG Dynamo Dresden,Kaiserslautern,https://www.playnow.com/sports/sports/event/10288926/soccer/europe/german-3-liga/sg-dynamo-dresden-v-1-fc-kaiserslautern,1.05,11,1.28,3.25,1.9,1.8,3.2,1.3,5.75,1.1,0,0,"",,,,,,2021-01-22 02:52:14
2021-01-23,3-liga,Hallescher,Magdeburg,https://www.playnow.com/sports/sports/event/10288933/soccer/europe/german-3-liga/hallescher-fc-v-1-fc-magdeburg,1.04,12,1.25,3.5,1.8,1.9,3,1.33,5.25,1.12,0,0,Over 4.5,5.25,0,3,0,10.5454545454546,2021-01-22 02:51:19
2021-01-23,3-liga,Duisburg,Hansa Rostock,https://www.playnow.com/sports/sports/event/10288931/soccer/europe/german-3-liga/msv-duisburg-v-fc-hansa-rostock,1.05,10,1.3,3.25,1.95,1.75,3.25,1.3,6,1.09,0,0,Under 1.5,3.25,0.333333333333333,3,0.272165526975909,1.84967320261438,2021-01-22 02:51:37
2021-01-22,3-liga,Turkgucu Munchen,Bayern II,https://www.playnow.com/sports/sports/event/10288927/soccer/europe/german-3-liga/turkgucu-munchen-v-fc-bayern-munich-ii,1.03,16,1.18,4.25,1.6,2.2,2.45,1.5,4.25,1.18,0,0,"",,,,,,2021-01-21 02:32:12
2021-01-20,3-liga,Hallescher,Mannheim,https://www.playnow.com/sports/sports/event/10287986/soccer/europe/german-3-liga/hallescher-fc-v-sv-waldhof-mannheim-07,1.04,11,1.25,3.6,1.83,1.9,2.9,1.36,5.25,1.12,0,0,"",,,,,,2021-01-19 02:07:45
2021-01-20,3-liga,Duisburg,Magdeburg,https://www.playnow.com/sports/sports/event/10287982/soccer/europe/german-3-liga/msv-duisburg-v-1-fc-magdeburg,1.05,10,1.3,3.2,1.95,1.75,3.4,1.28,6,1.09,0,0,Under 0.5,10,1,1,0,1,2021-01-19 02:08:04
2021-01-19,3-liga,Verl,Zwickau,https://www.playnow.com/sports/sports/event/10287983/soccer/europe/german-3-liga/sc-verl-v-fsv-zwickau,1.05,11,1.28,3.4,1.87,1.83,3.2,1.3,5.75,1.1,0,0,"",,,,,,2021-01-18 13:58:42
2021-01-19,3-liga,Turkgucu Munchen,Unterhaching,https://www.playnow.com/sports/sports/event/10287984/soccer/europe/german-3-liga/turkgucu-munchen-v-spvgg-unterhaching,1.03,13,1.25,3.6,1.75,1.95,2.9,1.36,5,1.13,0,0,"",,,,,,2021-01-18 13:59:00
2021-01-18,3-liga,Munich 1860,Ingolstadt,https://www.playnow.com/sports/sports/event/10287242/soccer/europe/german-3-liga/tsv-1860-munich-v-fc-ingolstadt-04,1.05,11,1.25,3.6,1.83,1.87,2.9,1.36,5.25,1.12,0,0,"",,,,,,2021-01-17 01:36:09
2021-01-17,3-liga,Uerdingen,Mannheim,https://www.playnow.com/sports/sports/event/10284364/soccer/europe/german-3-liga/krefelder-fc-uerdingen-05-v-sv-waldhof-mannheim-07,1.04,12,1.25,3.6,1.8,1.9,2.9,1.36,5.25,1.12,0,0,Over 4.5,5.25,0,1,0,10.5454545454546,2021-01-16 01:25:07
2021-01-17,3-liga,Duisburg,Meppen,https://www.playnow.com/sports/sports/event/10284365/soccer/europe/german-3-liga/msv-duisburg-v-sv-meppen-1912,1.04,13,1.2,4,1.7,2.05,2.65,1.44,4.75,1.15,0,0,Over 4.5,4.75,0,1,0,5.52380952380953,2021-01-16 01:25:25
2021-01-16,3-liga,Verl,Kaiserslautern,https://www.playnow.com/sports/sports/event/10284254/soccer/europe/german-3-liga/sc-verl-v-1-fc-kaiserslautern,1.03,14,1.22,3.9,1.7,2.05,2.7,1.4,4.75,1.15,0,0,"",,,,,,2021-01-15 10:40:11
2021-01-16,3-liga,Unterhaching,Magdeburg,https://www.playnow.com/sports/sports/event/10284242/soccer/europe/german-3-liga/spvgg-unterhaching-v-1-fc-magdeburg,1.04,12,1.25,3.5,1.83,1.87,3,1.33,5.5,1.11,0,0,Over 4.5,5.5,0,1,0,19.3333333333333,2021-01-15 10:40:30
2021-01-16,3-liga,Lubeck,Hansa Rostock,https://www.playnow.com/sports/sports/event/10284259/soccer/europe/german-3-liga/vfb-lubeck-v-fc-hansa-rostock,1.04,12,1.25,3.5,1.83,1.87,3,1.33,5.5,1.11,0,0,"",,,,,,2021-01-15 10:40:48
2021-01-16,3-liga,Hallescher,Bayern II,https://www.playnow.com/sports/sports/event/10284255/soccer/europe/german-3-liga/hallescher-fc-v-fc-bayern-munich-ii,1.04,12,1.22,3.75,1.75,1.95,2.75,1.4,5,1.14,0,0,Over 4.5,5,0,1,0,7.25,2021-01-15 10:39:53
2021-01-15,3-liga,Viktoria Koln,Turkgucu Munchen,https://www.playnow.com/sports/sports/event/10284238/soccer/europe/german-3-liga/fc-viktoria-koln-v-turkgucu-munchen,1.03,14,1.22,3.9,1.7,2,2.75,1.4,4.75,1.14,0,0,"",,,,,,2021-01-14 10:17:18
2021-01-13,3-liga,Zwickau,Ingolstadt,https://www.playnow.com/sports/sports/event/10283961/soccer/europe/german-3-liga/fsv-zwickau-v-fc-ingolstadt-04,1.04,11,1.28,3.4,1.87,1.87,3,1.33,5.5,1.11,0,0,"",,,,,,2021-01-12 09:54:16
2021-01-13,3-liga,Lubeck,Mannheim,https://www.playnow.com/sports/sports/event/10282959/soccer/europe/german-3-liga/vfb-lubeck-v-sv-waldhof-mannheim-07,1.03,13,1.22,3.75,1.75,2,2.75,1.4,5,1.14,0,0,"",,,,,,2021-01-12 09:54:35
2021-01-12,3-liga,Unterhaching,Verl,https://www.playnow.com/sports/sports/event/10282957/soccer/europe/german-3-liga/spvgg-unterhaching-v-sc-verl,1.04,13,1.22,3.75,1.75,1.95,2.8,1.38,5,1.13,0,0,"",,,,,,2021-01-11 04:46:09
2021-01-12,3-liga,Magdeburg,Saarbrucken,https://www.playnow.com/sports/sports/event/10283328/soccer/europe/german-3-liga/1-fc-magdeburg-v-1-fc-saarbrucken,1.04,13,1.22,3.75,1.75,1.95,2.8,1.38,5,1.13,0,0,"",,,,,,2021-01-11 04:45:32
2021-01-12,3-liga,Bayern II,Meppen,https://www.playnow.com/sports/sports/event/10282958/soccer/europe/german-3-liga/fc-bayern-munich-ii-v-sv-meppen-1912,1.03,16,1.16,4.5,1.57,2.25,2.35,1.53,4,1.2,0,0,"",,,,,,2021-01-11 04:45:50
2021-01-11,3-liga,Turkgucu Munchen,SG Dynamo Dresden,https://www.playnow.com/sports/sports/event/10276836/soccer/europe/german-3-liga/turkgucu-munchen-v-sg-dynamo-dresden,1.04,13,1.22,3.75,1.75,1.95,2.8,1.38,5,1.13,0,0,"",,,,,,2021-01-10 08:14:11
2021-01-10,3-liga,Zwickau,Lubeck,https://www.playnow.com/sports/sports/event/10276828/soccer/europe/german-3-liga/fsv-zwickau-v-vfb-lubeck,1.06,10,1.33,3,2,1.7,3.4,1.28,6.5,1.08,0,0,"",,,,,,2021-01-09 08:02:45
2021-01-10,3-liga,Ingolstadt,Duisburg,https://www.playnow.com/sports/sports/event/10276834/soccer/europe/german-3-liga/fc-ingolstadt-04-v-msv-duisburg,1.04,12,1.25,3.6,1.8,1.9,2.9,1.36,5.25,1.12,0,0,Under 1.5,3.6,0,1,0,2.63636363636364,2021-01-09 08:02:26
2021-01-09,3-liga,Wehen,Hallescher,https://www.playnow.com/sports/sports/event/10276831/soccer/europe/german-3-liga/sv-wehen-wiesbaden-v-hallescher-fc,1.03,13,1.2,4,1.7,2.05,2.65,1.44,4.75,1.15,0,0,Over 4.5,4.75,0,7,0,5.52380952380953,2021-01-08 07:48:41
2021-01-09,3-liga,Meppen,Saarbrucken,https://www.playnow.com/sports/sports/event/10276833/soccer/europe/german-3-liga/sv-meppen-1912-v-1-fc-saarbrucken,1.03,14,1.2,4,1.67,2.05,2.6,1.44,4.75,1.16,0,0,"",,,,,,2021-01-08 07:48:23
2021-01-09,3-liga,Magdeburg,Uerdingen,https://www.playnow.com/sports/sports/event/10276829/soccer/europe/german-3-liga/1-fc-magdeburg-v-krefelder-fc-uerdingen-05,1.08,8,1.38,2.8,2.2,1.6,3.9,1.22,7.5,1.06,0,0,"",,,,,,2021-01-08 07:47:27
2021-01-09,3-liga,Kaiserslautern,Viktoria Koln,https://www.playnow.com/sports/sports/event/10276832/soccer/europe/german-3-liga/1-fc-kaiserslautern-v-fc-viktoria-koln,1.04,13,1.22,3.75,1.75,1.95,2.8,1.38,5,1.13,0,0,"",,,,,,2021-01-08 07:47:09
2021-01-09,3-liga,Hansa Rostock,Unterhaching,https://www.playnow.com/sports/sports/event/10276835/soccer/europe/german-3-liga/fc-hansa-rostock-v-spvgg-unterhaching,1.05,11,1.28,3.4,1.87,1.83,3,1.33,5.75,1.11,0,0,Over 4.5,5.75,0.166666666666667,6,0.152145154862546,96.8333333333338,2021-01-08 07:48:04
2021-01-09,3-liga,Bayern II,Munich 1860,https://www.playnow.com/sports/sports/event/10276830/soccer/europe/german-3-liga/fc-bayern-munich-ii-v-tsv-1860-munich,1.03,15,1.18,4.25,1.62,2.15,2.45,1.47,4.25,1.18,0,0,"",,,,,,2021-01-08 07:47:46
2021-01-08,3-liga,Mannheim,Verl,https://www.playnow.com/sports/sports/event/10276827/soccer/europe/german-3-liga/sv-waldhof-mannheim-07-v-sc-verl,1.03,16,1.18,4.5,1.6,2.2,2.4,1.5,4.25,1.2,0,0,"",,,,,,2021-01-08 07:46:50
2020-12-23,3-liga,Meppen,Turkgucu Munchen,https://www.playnow.com/sports/sports/event/10271147/soccer/europe/german-3-liga/sv-meppen-1912-v-turkgucu-munchen,1.03,14,1.2,4,1.67,2.05,2.6,1.44,4.5,1.16,0,0,"",,,,,,2020-12-22 10:07:26
2020-12-20,3-liga,Zwickau,Hansa Rostock,https://www.playnow.com/sports/sports/event/10267274/soccer/europe/german-3-liga/fsv-zwickau-v-fc-hansa-rostock,1.05,11,1.28,3.25,1.9,1.8,3.2,1.3,5.75,1.1,0,0,Over 4.5,5.75,0,4,0,116.000000000001,2020-12-19 09:29:09
2020-12-20,3-liga,Verl,Turkgucu Munchen,https://www.playnow.com/sports/sports/event/10267267/soccer/europe/german-3-liga/sc-verl-v-turkgucu-munchen,1.03,14,1.22,3.9,1.7,2.05,2.65,1.4,4.75,1.15,0,0,"",,,,,,2020-12-19 09:28:51
2020-12-19,3-liga,Viktoria Koln,SG Dynamo Dresden,https://www.playnow.com/sports/sports/event/10267256/soccer/europe/german-3-liga/fc-viktoria-koln-v-sg-dynamo-dresden,1.03,14,1.22,3.9,1.7,2.05,2.7,1.4,4.75,1.15,0,0,"",,,,,,2020-12-18 09:06:46
2020-12-19,3-liga,Unterhaching,Bayern II,https://www.playnow.com/sports/sports/event/10267263/soccer/europe/german-3-liga/spvgg-unterhaching-v-fc-bayern-munich-ii,1.02,16,1.18,4.5,1.6,2.2,2.4,1.5,4.25,1.2,0,0,Over 4.5,4.25,0,4,0,3.74193548387097,2020-12-18 09:07:41
2020-12-19,3-liga,Uerdingen,Kaiserslautern,https://www.playnow.com/sports/sports/event/10267259/soccer/europe/german-3-liga/krefelder-fc-uerdingen-05-v-1-fc-kaiserslautern,1.05,10,1.3,3.25,1.95,1.75,3.25,1.3,6,1.09,0,0,Under 1.5,3.25,0,2,0,2.27450980392157,2020-12-18 09:07:23
2020-12-19,3-liga,Saarbrucken,Ingolstadt,https://www.playnow.com/sports/sports/event/10267251/soccer/europe/german-3-liga/1-fc-saarbrucken-v-fc-ingolstadt-04,1.04,12,1.25,3.5,1.83,1.87,3,1.33,5.5,1.11,0,0,"",,,,,,2020-12-18 09:06:28
2020-12-19,3-liga,Lubeck,Meppen,https://www.playnow.com/sports/sports/event/10267266/soccer/europe/german-3-liga/vfb-lubeck-v-sv-meppen-1912,1.04,12,1.25,3.6,1.8,1.9,2.9,1.36,5.25,1.12,0,0,"",,,,,,2020-12-18 09:07:59
2020-12-19,3-liga,Hallescher,Mannheim,https://www.playnow.com/sports/sports/event/10267258/soccer/europe/german-3-liga/hallescher-fc-v-sv-waldhof-mannheim-07,1.03,14,1.22,3.9,1.7,2,2.7,1.4,4.75,1.15,0,0,Over 4.5,4.75,0,1,0,5.52380952380953,2020-12-18 09:07:04
2020-12-18,3-liga,Munich 1860,Wehen,https://www.playnow.com/sports/sports/event/10267249/soccer/europe/german-3-liga/tsv-1860-munich-v-sv-wehen-wiesbaden,1.04,13,1.2,4,1.7,2.05,2.65,1.44,4.75,1.15,0,0,Over 4.5,4.75,0,1,0,5.52380952380953,2020-12-17 08:38:14
2020-12-16,3-liga,Viktoria Koln,Uerdingen,https://www.playnow.com/sports/sports/event/10263762/soccer/europe/german-3-liga/fc-viktoria-koln-v-krefelder-fc-uerdingen-05,1.04,12,1.28,3.4,1.87,1.83,3,1.33,5.75,1.11,0,0,Over 4.5,5.75,0,1,0,116.000000000001,2020-12-15 00:16:16
2020-12-16,3-liga,Meppen,Zwickau,https://www.playnow.com/sports/sports/event/10263768/soccer/europe/german-3-liga/sv-meppen-1912-v-fsv-zwickau,1.04,13,1.25,3.6,1.8,1.9,2.9,1.36,5.25,1.13,0,0,Over 4.5,5.25,0,3,0,10.5454545454546,2020-12-15 00:16:35
2020-12-16,3-liga,Magdeburg,Saarbrucken,https://www.playnow.com/sports/sports/event/10263761/soccer/europe/german-3-liga/1-fc-magdeburg-v-1-fc-saarbrucken,1.04,12,1.25,3.6,1.8,1.9,2.9,1.36,5.25,1.12,0,0,"",,,,,,2020-12-15 00:15:20
2020-12-16,3-liga,Ingolstadt,Hansa Rostock,https://www.playnow.com/sports/sports/event/10263769/soccer/europe/german-3-liga/fc-ingolstadt-04-v-fc-hansa-rostock,1.05,11,1.28,3.4,1.87,1.83,3,1.33,5.75,1.11,0,0,Over 4.5,5.75,0,1,0,116.000000000001,2020-12-15 00:15:57
2020-12-16,3-liga,Bayern II,Duisburg,https://www.playnow.com/sports/sports/event/10263760/soccer/europe/german-3-liga/fc-bayern-munich-ii-v-msv-duisburg,0,0,1.16,4.5,1.53,2.3,2.3,1.53,3.9,1.22,7,1.08,Under 1.5,4.5,0,1,0,4.46153846153846,2020-12-15 00:15:39
2020-12-15,3-liga,Wehen,Lubeck,https://www.playnow.com/sports/sports/event/10263767/soccer/europe/german-3-liga/sv-wehen-wiesbaden-v-vfb-lubeck,1.03,15,1.2,4,1.67,2.1,2.65,1.44,4.5,1.16,0,0,"",,,,,,2020-12-14 12:02:40
2020-12-15,3-liga,Turkgucu Munchen,Hallescher,https://www.playnow.com/sports/sports/event/10263766/soccer/europe/german-3-liga/turkgucu-munchen-v-hallescher-fc,1.04,13,1.22,3.75,1.75,1.95,2.8,1.38,5,1.14,0,0,"",,,,,,2020-12-14 12:02:59
2020-12-15,3-liga,SG Dynamo Dresden,Verl,https://www.playnow.com/sports/sports/event/10263765/soccer/europe/german-3-liga/sg-dynamo-dresden-v-sc-verl,1.05,11,1.28,3.25,1.9,1.8,3.2,1.3,5.75,1.1,0,0,"",,,,,,2020-12-14 12:02:03
2020-12-15,3-liga,Mannheim,Unterhaching,https://www.playnow.com/sports/sports/event/10263763/soccer/europe/german-3-liga/sv-waldhof-mannheim-07-v-spvgg-unterhaching,1.03,14,1.22,3.9,1.7,2.05,2.65,1.4,4.75,1.15,0,0,Over 4.5,4.75,0,1,0,5.52380952380953,2020-12-14 12:02:21
2020-12-15,3-liga,Kaiserslautern,Munich 1860,https://www.playnow.com/sports/sports/event/10263764/soccer/europe/german-3-liga/1-fc-kaiserslautern-v-tsv-1860-munich,1.05,11,1.28,3.4,1.87,1.83,3,1.33,5.75,1.11,0,0,Over 4.5,5.75,0,2,0,116.000000000001,2020-12-14 12:01:45
2020-12-13,3-liga,Saarbrucken,Bayern II,https://www.playnow.com/sports/sports/event/10262202/soccer/europe/german-3-liga/1-fc-saarbrucken-v-fc-bayern-munich-ii,1.02,18,1.16,4.5,1.57,2.3,2.35,1.53,4,1.2,0,0,Under 1.5,4.5,0,1,0,4.46153846153846,2020-12-12 11:30:13
2020-12-13,3-liga,Hansa Rostock,Meppen,https://www.playnow.com/sports/sports/event/10262204/soccer/europe/german-3-liga/fc-hansa-rostock-v-sv-meppen-1912,1.02,17,1.18,4.25,1.6,2.2,2.45,1.5,4.25,1.18,0,0,Under 1.5,4.25,0,3,0,3.74193548387097,2020-12-12 11:30:32
2020-12-12,3-liga,Verl,Viktoria Koln,https://www.playnow.com/sports/sports/event/10262200/soccer/europe/german-3-liga/sc-verl-v-fc-viktoria-koln,1.03,14,1.2,4,1.67,2.05,2.6,1.44,4.75,1.16,0,0,"",,,,,,2020-12-11 01:26:05
2020-12-12,3-liga,Uerdingen,Turkgucu Munchen,https://www.playnow.com/sports/sports/event/10262193/soccer/europe/german-3-liga/krefelder-fc-uerdingen-05-v-turkgucu-munchen,1.05,11,1.3,3.25,1.95,1.8,3.25,1.3,6,1.1,0,0,"",,,,,,2020-12-11 01:25:29
2020-12-12,3-liga,Munich 1860,Mannheim,https://www.playnow.com/sports/sports/event/10262196/soccer/europe/german-3-liga/tsv-1860-munich-v-sv-waldhof-mannheim-07,1.03,15,1.2,4.25,1.62,2.1,2.55,1.47,4.5,1.18,0,0,Over 4.5,4.5,0,1,0,4.46153846153846,2020-12-11 01:26:24
2020-12-12,3-liga,Lubeck,Magdeburg,https://www.playnow.com/sports/sports/event/10262201/soccer/europe/german-3-liga/vfb-lubeck-v-1-fc-magdeburg,1.05,11,1.28,3.25,1.9,1.8,3.2,1.3,5.75,1.1,0,0,"",,,,,,2020-12-11 01:26:42
2020-12-12,3-liga,Hallescher,SG Dynamo Dresden,https://www.playnow.com/sports/sports/event/10262197/soccer/europe/german-3-liga/hallescher-fc-v-sg-dynamo-dresden,1.05,11,1.28,3.25,1.9,1.8,3.2,1.3,5.75,1.1,0,0,Over 4.5,5.75,0,2,0,116.000000000001,2020-12-11 01:25:10
2020-12-12,3-liga,Duisburg,Wehen,https://www.playnow.com/sports/sports/event/10262194/soccer/europe/german-3-liga/msv-duisburg-v-sv-wehen-wiesbaden,1.03,15,1.2,4,1.67,2.1,2.6,1.44,4.5,1.16,0,0,Over 4.5,4.5,0.333333333333333,3,0.272165526975909,3.30769230769231,2020-12-11 01:25:47
2020-12-11,3-liga,Unterhaching,Kaiserslautern,https://www.playnow.com/sports/sports/event/10262188/soccer/europe/german-3-liga/spvgg-unterhaching-v-1-fc-kaiserslautern,1.04,12,1.25,3.6,1.8,1.9,2.9,1.36,5.25,1.12,0,0,Over 4.5,5.25,0.5,2,0.353553390593274,5.77272727272728,2020-12-10 00:55:08
2020-12-08,3-liga,Meppen,Mannheim,https://www.playnow.com/sports/sports/event/10258414/soccer/europe/german-3-liga/sv-meppen-1912-v-sv-waldhof-mannheim-07,1.03,14,1.22,3.9,1.7,2.05,2.7,1.4,4.75,1.15,0,0,Over 4.5,4.75,0,1,0,5.52380952380953,2020-12-07 11:47:41
2020-12-06,3-liga,Wehen,Hansa Rostock,https://www.playnow.com/sports/sports/event/10256976/soccer/europe/german-3-liga/sv-wehen-wiesbaden-v-fc-hansa-rostock,1.05,11,1.28,3.4,1.9,1.83,3.2,1.3,5.75,1.1,0,0,Over 4.5,5.75,0,8,0,116.000000000001,2020-12-05 11:26:56
2020-12-06,3-liga,Verl,Hallescher,https://www.playnow.com/sports/sports/event/10256977/soccer/europe/german-3-liga/sc-verl-v-hallescher-fc,1.04,12,1.25,3.6,1.8,1.95,2.9,1.36,5.25,1.13,0,0,"",,,,,,2020-12-05 11:27:14
2020-12-05,3-liga,Viktoria Koln,Munich 1860,https://www.playnow.com/sports/sports/event/10256973/soccer/europe/german-3-liga/fc-viktoria-koln-v-tsv-1860-munich,1.02,17,1.16,4.5,1.57,2.25,2.35,1.53,4,1.2,0,0,Under 1.5,4.5,0,1,0,4.46153846153846,2020-12-04 11:54:14
2020-12-05,3-liga,Turkgucu Munchen,Unterhaching,https://www.playnow.com/sports/sports/event/10256975/soccer/europe/german-3-liga/turkgucu-munchen-v-spvgg-unterhaching,1.04,13,1.25,3.6,1.8,1.95,2.9,1.36,5.25,1.13,0,0,"",,,,,,2020-12-04 11:55:09
2020-12-05,3-liga,SG Dynamo Dresden,Uerdingen,https://www.playnow.com/sports/sports/event/10256970/soccer/europe/german-3-liga/sg-dynamo-dresden-v-krefelder-fc-uerdingen-05,1.05,11,1.3,3.2,1.95,1.8,3.25,1.28,6,1.09,0,0,"",,,,,,2020-12-04 11:54:33
2020-12-05,3-liga,Mannheim,Saarbrucken,https://www.playnow.com/sports/sports/event/10256971/soccer/europe/german-3-liga/sv-waldhof-mannheim-07-v-1-fc-saarbrucken,1.03,15,1.18,4.25,1.62,2.15,2.5,1.47,4.25,1.18,0,0,"",,,,,,2020-12-04 11:54:51
2020-12-05,3-liga,Kaiserslautern,Duisburg,https://www.playnow.com/sports/sports/event/10256974/soccer/europe/german-3-liga/1-fc-kaiserslautern-v-msv-duisburg,1.03,14,1.2,4,1.67,2.05,2.65,1.44,4.75,1.16,0,0,Over 4.5,4.75,0,1,0,5.52380952380953,2020-12-04 11:53:37
2020-12-05,3-liga,Ingolstadt,Lubeck,https://www.playnow.com/sports/sports/event/10256969/soccer/europe/german-3-liga/fc-ingolstadt-04-v-vfb-lubeck,1.04,13,1.25,3.5,1.8,1.9,3,1.33,5.5,1.12,0,0,"",,,,,,2020-12-04 11:53:55
2020-12-04,3-liga,Magdeburg,Meppen,https://www.playnow.com/sports/sports/event/10256968/soccer/europe/german-3-liga/1-fc-magdeburg-v-sv-meppen-1912,1.05,11,1.28,3.4,1.87,1.83,3.2,1.33,5.75,1.11,0,0,Over 4.5,5.75,0,2,0,116.000000000001,2020-12-03 10:44:47
2020-12-02,3-liga,Hansa Rostock,Turkgucu Munchen,https://www.playnow.com/sports/sports/event/10253338/soccer/europe/german-3-liga/fc-hansa-rostock-v-turkgucu-munchen,1.04,12,1.25,3.6,1.8,1.95,2.9,1.38,5.25,1.13,0,0,"",,,,,,2020-12-01 02:23:07
2020-12-02,3-liga,Hallescher,Unterhaching,https://www.playnow.com/sports/sports/event/10253339/soccer/europe/german-3-liga/hallescher-fc-v-spvgg-unterhaching,1.04,12,1.25,3.5,1.83,1.87,3,1.33,5.5,1.11,0,0,Over 4.5,5.5,0.333333333333333,6,0.192450089729875,13.2222222222222,2020-12-01 02:23:25
2020-12-01,3-liga,Verl,Zwickau,https://www.playnow.com/sports/sports/event/10253336/soccer/europe/german-3-liga/sc-verl-v-fsv-zwickau,1.04,13,1.22,3.75,1.75,2,2.75,1.4,5,1.14,0,0,"",,,,,,2020-11-30 06:10:51
2020-11-30,3-liga,Meppen,Ingolstadt,https://www.playnow.com/sports/sports/event/10252545/soccer/europe/german-3-liga/sv-meppen-1912-v-fc-ingolstadt-04,1.03,14,1.22,3.75,1.7,2,2.75,1.4,4.75,1.14,0,0,Over 4.5,4.75,0,1,0,5.52380952380953,2020-11-29 05:55:35
2020-11-29,3-liga,Saarbrucken,Kaiserslautern,https://www.playnow.com/sports/sports/event/10252551/soccer/europe/german-3-liga/1-fc-saarbrucken-v-1-fc-kaiserslautern,1.03,14,1.22,3.9,1.7,2,2.75,1.4,4.75,1.14,0,0,"",,,,,,2020-11-28 05:41:21
2020-11-29,3-liga,Duisburg,SG Dynamo Dresden,https://www.playnow.com/sports/sports/event/10252544/soccer/europe/german-3-liga/msv-duisburg-v-sg-dynamo-dresden,1.04,13,1.25,3.6,1.8,1.95,2.9,1.36,5.25,1.13,0,0,Over 4.5,5.25,0,1,0,10.5454545454546,2020-11-28 05:41:03
2020-11-28,3-liga,Zwickau,Magdeburg,https://www.playnow.com/sports/sports/event/10252546/soccer/europe/german-3-liga/fsv-zwickau-v-1-fc-magdeburg,1.05,11,1.28,3.4,1.9,1.8,3.2,1.3,5.75,1.1,0,0,Over 4.5,5.75,0,3,0,116.000000000001,2020-11-27 05:21:51
2020-11-28,3-liga,Unterhaching,Wehen,https://www.playnow.com/sports/sports/event/10252548/soccer/europe/german-3-liga/spvgg-unterhaching-v-sv-wehen-wiesbaden,1.04,11,1.28,3.5,1.87,1.87,3,1.33,5.5,1.11,0,0,Over 4.5,5.5,0.375,8,0.171163299220364,12.4583333333333,2020-11-27 05:22:28
2020-11-28,3-liga,Munich 1860,Turkgucu Munchen,https://www.playnow.com/sports/sports/event/10252549/soccer/europe/german-3-liga/tsv-1860-munich-v-turkgucu-munchen,1.04,12,1.25,3.5,1.83,1.87,3,1.33,5.5,1.11,0,0,"",,,,,,2020-11-27 05:22:46
2020-11-28,3-liga,Lubeck,Mannheim,https://www.playnow.com/sports/sports/event/10252543/soccer/europe/german-3-liga/vfb-lubeck-v-sv-waldhof-mannheim-07,1.04,12,1.22,3.9,1.75,1.95,2.75,1.4,5,1.14,0,0,"",,,,,,2020-11-27 05:23:04
2020-11-28,3-liga,Hansa Rostock,Bayern II,https://www.playnow.com/sports/sports/event/10250591/soccer/europe/german-3-liga/fc-hansa-rostock-v-fc-bayern-munich-ii,1.03,14,1.22,3.75,1.7,2,2.75,1.4,4.75,1.14,0,0,Over 4.5,4.75,0,2,0,5.52380952380953,2020-11-27 05:21:33
2020-11-28,3-liga,Hallescher,Viktoria Koln,https://www.playnow.com/sports/sports/event/10252547/soccer/europe/german-3-liga/hallescher-fc-v-fc-viktoria-koln,1.03,13,1.22,3.75,1.75,1.95,2.8,1.38,5,1.13,0,0,Under 1.5,3.75,0,1,0,2.82926829268293,2020-11-27 05:22:09
2020-11-27,3-liga,Uerdingen,Verl,https://www.playnow.com/sports/sports/event/10252550/soccer/europe/german-3-liga/krefelder-fc-uerdingen-05-v-sc-verl,1.04,12,1.25,3.5,1.83,1.87,3,1.36,5.5,1.12,0,0,"",,,,,,2020-11-26 17:02:06
2020-11-25,3-liga,Viktoria Koln,Zwickau,https://www.playnow.com/sports/sports/event/10246635/soccer/europe/german-3-liga/fc-viktoria-koln-v-fsv-zwickau,1.03,16,1.18,4.25,1.6,2.2,2.45,1.5,4.25,1.18,0,0,Under 1.5,4.25,0,1,0,3.74193548387097,2020-11-24 02:00:36
2020-11-25,3-liga,SG Dynamo Dresden,Unterhaching,https://www.playnow.com/sports/sports/event/10246634/soccer/europe/german-3-liga/sg-dynamo-dresden-v-spvgg-unterhaching,1.04,12,1.25,3.5,1.83,1.87,3,1.33,5.5,1.12,0,0,Over 4.5,5.5,0.25,4,0.21650635094611,14.75,2020-11-24 02:00:54
2020-11-25,3-liga,Magdeburg,Hansa Rostock,https://www.playnow.com/sports/sports/event/10246636/soccer/europe/german-3-liga/1-fc-magdeburg-v-fc-hansa-rostock,1.05,11,1.3,3.25,1.95,1.8,3.25,1.3,6,1.09,0,0,Under 1.5,3.25,0.25,4,0.21650635094611,1.95588235294118,2020-11-24 01:59:59
2020-11-25,3-liga,Kaiserslautern,Lubeck,https://www.playnow.com/sports/sports/event/10246633/soccer/europe/german-3-liga/1-fc-kaiserslautern-v-vfb-lubeck,1.04,12,1.25,3.5,1.8,1.9,3,1.33,5.5,1.12,0,0,"",,,,,,2020-11-24 01:59:41
2020-11-25,3-liga,Bayern II,Ingolstadt,https://www.playnow.com/sports/sports/event/10246632/soccer/europe/german-3-liga/fc-bayern-munich-ii-v-fc-ingolstadt-04,1.03,14,1.22,3.9,1.7,2,2.7,1.4,4.75,1.15,0,0,Over 4.5,4.75,0,2,0,5.52380952380953,2020-11-24 02:00:18
