"Time","H.team.1","A.team.1","H.team.2","A.team.2","Choose.1","Choose.2","Odd.1","Odd.2","joint.odds","result.mat","opt.proportion"
"2017-09-09","Everton","Tottenham","Southampton","Watford","H","A",3.88,5.39,20.9132,0,0.006
"2017-09-09","Everton","Tottenham","Southampton","Watford","D","A",3.5,5.39,18.865,0,0.004
"2017-09-09","Everton","Tottenham","Southampton","Watford","A","A",2,5.39,10.78,0,0
"2017-09-09","Everton","Tottenham","Stoke","ManchesterUnited","H","H",3.88,7.03,27.2764,1,0.01
"2017-09-09","Everton","Tottenham","Stoke","ManchesterUnited","D","H",3.5,7.03,24.605,0,0.007
"2017-09-09","Everton","Tottenham","Stoke","ManchesterUnited","A","H",2,7.03,14.06,0,0.001
"2017-09-09","Everton","Tottenham","Stoke","ManchesterUnited","H","D",3.88,4.2,16.296,0,0.003
"2017-09-09","Everton","Tottenham","Stoke","ManchesterUnited","D","D",3.5,4.2,14.7,0,0.001
"2017-09-09","Everton","Tottenham","Stoke","ManchesterUnited","A","D",2,4.2,8.4,0,0
"2017-09-09","Leicester","Chelsea","ManchesterCity","Liverpool","H","H",4.68,1.88,8.7984,1,0
"2017-09-09","Leicester","Chelsea","ManchesterCity","Liverpool","H","D",4.68,3.85,18.018,0,0.004
"2017-09-09","Leicester","Chelsea","ManchesterCity","Liverpool","D","D",3.79,3.85,14.5915,0,0.001
"2017-09-09","Leicester","Chelsea","ManchesterCity","Liverpool","H","A",4.68,4,18.72,0,0.004
"2017-09-09","Leicester","Chelsea","ManchesterCity","Liverpool","D","A",3.79,4,15.16,0,0.001
"2017-09-09","Leicester","Chelsea","Southampton","Watford","H","D",4.68,3.85,18.018,0,0.004
"2017-09-09","Leicester","Chelsea","Southampton","Watford","D","D",3.79,3.85,14.5915,0,0.001
"2017-09-09","Leicester","Chelsea","Southampton","Watford","H","A",4.68,5.39,25.2252,0,0.007
"2017-09-09","Leicester","Chelsea","Southampton","Watford","D","A",3.79,5.39,20.4281,0,0.006
"2017-09-09","Leicester","Chelsea","Southampton","Watford","A","A",1.77,5.39,9.5403,0,0
"2017-09-09","Leicester","Chelsea","Stoke","ManchesterUnited","H","H",4.68,7.03,32.9004,1,0.012
"2017-09-09","Leicester","Chelsea","Stoke","ManchesterUnited","D","H",3.79,7.03,26.6437,0,0.01
"2017-09-09","Leicester","Chelsea","Stoke","ManchesterUnited","A","H",1.77,7.03,12.4431,0,0
"2017-09-09","Leicester","Chelsea","Stoke","ManchesterUnited","H","D",4.68,4.2,19.656,0,0.006
