"Time","H.team.1","A.team.1","H.team.2","A.team.2","Choose.1","Choose.2","Odd.1","Odd.2","joint.odds","result.mat","bet.money"
"2002-03-30","Arsenal","Sunderland","Bolton","Aston Villa","A","A",8.38,2.7,22.626,0,0
"2002-03-30","Arsenal","Sunderland","Chelsea","Derby","A","H",8.38,1.39,11.6482,0,0
"2002-03-30","Arsenal","Sunderland","Chelsea","Derby","D","D",4.85,4.49,21.7765,0,0
"2002-03-30","Arsenal","Sunderland","Chelsea","Derby","H","A",1.31,7.4,9.694,0,0
"2002-03-30","Arsenal","Sunderland","Leeds","Manchester United","D","H",4.85,2.93,14.2105,0,0
"2002-03-30","Arsenal","Sunderland","Leeds","Manchester United","D","D",4.85,3.08,14.938,0,0
"2002-03-30","Arsenal","Sunderland","Leeds","Manchester United","D","A",4.85,2.43,11.7855,0,0
"2002-03-30","Arsenal","Sunderland","Leeds","Manchester United","A","A",8.38,2.43,20.3634,0,0
"2002-03-30","Arsenal","Sunderland","Leicester","Blackburn","D","H",4.85,3.05,14.7925,0,0
"2002-03-30","Arsenal","Sunderland","Leicester","Blackburn","D","D",4.85,3.09,14.9865,0,0
"2002-03-30","Arsenal","Sunderland","Leicester","Blackburn","D","A",4.85,2.33,11.3005,0,0
"2002-03-30","Arsenal","Sunderland","Leicester","Blackburn","A","A",8.38,2.33,19.5254,0,0
"2002-03-30","Arsenal","Sunderland","Liverpool","Charlton","A","H",8.38,1.37,11.4806,0,0
"2002-03-30","Arsenal","Sunderland","Liverpool","Charlton","D","D",4.85,4.5,21.825,0,0
"2002-03-30","Arsenal","Sunderland","Liverpool","Charlton","H","A",1.31,7.48,9.7988,0,0
"2002-03-30","Arsenal","Sunderland","Middlesbrough","Tottenham","D","H",4.85,2.31,11.2035,0,0
"2002-03-30","Arsenal","Sunderland","Middlesbrough","Tottenham","A","H",8.38,2.31,19.3578,0,0
"2002-03-30","Arsenal","Sunderland","Middlesbrough","Tottenham","D","D",4.85,3.15,15.2775,0,0
"2002-03-30","Arsenal","Sunderland","Middlesbrough","Tottenham","D","A",4.85,3.06,14.841,0,0
"2002-03-30","Arsenal","Sunderland","Southampton","Fulham","D","H",4.85,2.14,10.379,0,0
"2002-03-30","Arsenal","Sunderland","Southampton","Fulham","A","H",8.38,2.14,17.9332,0,0
"2002-03-30","Arsenal","Sunderland","Southampton","Fulham","D","D",4.85,3.23,15.6655,0,0
"2002-03-30","Arsenal","Sunderland","Southampton","Fulham","D","A",4.85,3.44,16.684,0,0
"2002-03-30","Arsenal","Sunderland","West Ham","Ipswich","D","H",4.85,1.86,9.021,0,0
"2002-03-30","Arsenal","Sunderland","West Ham","Ipswich","A","H",8.38,1.86,15.5868,0,0
"2002-03-30","Arsenal","Sunderland","West Ham","Ipswich","D","D",4.85,3.36,16.296,0,0
"2002-03-30","Arsenal","Sunderland","West Ham","Ipswich","D","A",4.85,4.02,19.497,0,0
"2002-03-30","Bolton","Aston Villa","Chelsea","Derby","H","D",2.58,4.49,11.5842,0,0
"2002-03-30","Bolton","Aston Villa","Chelsea","Derby","D","D",3,4.49,13.47,0,0
"2002-03-30","Bolton","Aston Villa","Chelsea","Derby","A","D",2.7,4.49,12.123,0,0
"2002-03-30","Bolton","Aston Villa","Chelsea","Derby","H","A",2.58,7.4,19.092,0,0
"2002-03-30","Bolton","Aston Villa","Chelsea","Derby","D","A",3,7.4,22.2,0,0
"2002-03-30","Bolton","Aston Villa","Chelsea","Derby","A","A",2.7,7.4,19.98,0,0
"2002-03-30","Bolton","Aston Villa","Leeds","Manchester United","D","H",3,2.93,8.79,0,0
"2002-03-30","Bolton","Aston Villa","Leeds","Manchester United","D","D",3,3.08,9.24,0,0
"2002-03-30","Bolton","Aston Villa","Leicester","Blackburn","D","H",3,3.05,9.15,0,0
"2002-03-30","Bolton","Aston Villa","Leicester","Blackburn","D","D",3,3.09,9.27,0,0
"2002-03-30","Bolton","Aston Villa","Liverpool","Charlton","H","D",2.58,4.5,11.61,0,0
"2002-03-30","Bolton","Aston Villa","Liverpool","Charlton","D","D",3,4.5,13.5,0,0
"2002-03-30","Bolton","Aston Villa","Liverpool","Charlton","A","D",2.7,4.5,12.15,0,0
"2002-03-30","Bolton","Aston Villa","Liverpool","Charlton","H","A",2.58,7.48,19.2984,0,0
"2002-03-30","Bolton","Aston Villa","Liverpool","Charlton","D","A",3,7.48,22.44,0,0
"2002-03-30","Bolton","Aston Villa","Liverpool","Charlton","A","A",2.7,7.48,20.196,0,0
"2002-03-30","Bolton","Aston Villa","Middlesbrough","Tottenham","D","D",3,3.15,9.45,0,0
"2002-03-30","Bolton","Aston Villa","Middlesbrough","Tottenham","D","A",3,3.06,9.18,0,0
"2002-03-30","Bolton","Aston Villa","Southampton","Fulham","D","D",3,3.23,9.69,0,0
"2002-03-30","Bolton","Aston Villa","Southampton","Fulham","A","D",2.7,3.23,8.721,0,0
"2002-03-30","Bolton","Aston Villa","Southampton","Fulham","H","A",2.58,3.44,8.8752,0,0
"2002-03-30","Bolton","Aston Villa","Southampton","Fulham","D","A",3,3.44,10.32,0,0
"2002-03-30","Bolton","Aston Villa","Southampton","Fulham","A","A",2.7,3.44,9.288,0,0
"2002-03-30","Bolton","Aston Villa","West Ham","Ipswich","D","D",3,3.36,10.08,0,0
"2002-03-30","Bolton","Aston Villa","West Ham","Ipswich","A","D",2.7,3.36,9.072,0,0
"2002-03-30","Bolton","Aston Villa","West Ham","Ipswich","H","A",2.58,4.02,10.3716,0,0
"2002-03-30","Bolton","Aston Villa","West Ham","Ipswich","D","A",3,4.02,12.06,0,0
"2002-03-30","Bolton","Aston Villa","West Ham","Ipswich","A","A",2.7,4.02,10.854,0,0
"2002-03-30","Chelsea","Derby","Leeds","Manchester United","D","H",4.49,2.93,13.1557,0,0
"2002-03-30","Chelsea","Derby","Leeds","Manchester United","A","H",7.4,2.93,21.682,0,0
"2002-03-30","Chelsea","Derby","Leeds","Manchester United","D","D",4.49,3.08,13.8292,0,0
"2002-03-30","Chelsea","Derby","Leeds","Manchester United","A","D",7.4,3.08,22.792,0,0
"2002-03-30","Chelsea","Derby","Leeds","Manchester United","D","A",4.49,2.43,10.9107,0,0
"2002-03-30","Chelsea","Derby","Leeds","Manchester United","A","A",7.4,2.43,17.982,0,0
"2002-03-30","Chelsea","Derby","Leicester","Blackburn","D","H",4.49,3.05,13.6945,0,0
"2002-03-30","Chelsea","Derby","Leicester","Blackburn","A","H",7.4,3.05,22.57,0,0
"2002-03-30","Chelsea","Derby","Leicester","Blackburn","D","D",4.49,3.09,13.8741,0,0
"2002-03-30","Chelsea","Derby","Leicester","Blackburn","A","D",7.4,3.09,22.866,0,0
"2002-03-30","Chelsea","Derby","Leicester","Blackburn","D","A",4.49,2.33,10.4617,0,0
"2002-03-30","Chelsea","Derby","Leicester","Blackburn","A","A",7.4,2.33,17.242,0,0
"2002-03-30","Chelsea","Derby","Liverpool","Charlton","A","H",7.4,1.37,10.138,0,0
"2002-03-30","Chelsea","Derby","Liverpool","Charlton","D","D",4.49,4.5,20.205,0,0
"2002-03-30","Chelsea","Derby","Liverpool","Charlton","H","A",1.39,7.48,10.3972,0,0
"2002-03-30","Chelsea","Derby","Middlesbrough","Tottenham","D","H",4.49,2.31,10.3719,0,0
"2002-03-30","Chelsea","Derby","Middlesbrough","Tottenham","A","H",7.4,2.31,17.094,0,0
"2002-03-30","Chelsea","Derby","Middlesbrough","Tottenham","D","D",4.49,3.15,14.1435,0,0
"2002-03-30","Chelsea","Derby","Middlesbrough","Tottenham","D","A",4.49,3.06,13.7394,0,0
"2002-03-30","Chelsea","Derby","Middlesbrough","Tottenham","A","A",7.4,3.06,22.644,0,0
"2002-03-30","Chelsea","Derby","Southampton","Fulham","D","H",4.49,2.14,9.6086,0,0
"2002-03-30","Chelsea","Derby","Southampton","Fulham","A","H",7.4,2.14,15.836,0,0
"2002-03-30","Chelsea","Derby","Southampton","Fulham","D","D",4.49,3.23,14.5027,0,0
"2002-03-30","Chelsea","Derby","Southampton","Fulham","D","A",4.49,3.44,15.4456,0,0
"2002-03-30","Chelsea","Derby","West Ham","Ipswich","A","H",7.4,1.86,13.764,0,0
"2002-03-30","Chelsea","Derby","West Ham","Ipswich","D","D",4.49,3.36,15.0864,0,0
"2002-03-30","Chelsea","Derby","West Ham","Ipswich","D","A",4.49,4.02,18.0498,0,0
"2002-03-30","Leeds","Manchester United","Leicester","Blackburn","H","H",2.93,3.05,8.9365,1,0
"2002-03-30","Leeds","Manchester United","Leicester","Blackburn","D","H",3.08,3.05,9.394,0,0
"2002-03-30","Leeds","Manchester United","Leicester","Blackburn","H","D",2.93,3.09,9.0537,0,0
"2002-03-30","Leeds","Manchester United","Leicester","Blackburn","D","D",3.08,3.09,9.5172,0,0
"2002-03-30","Leeds","Manchester United","Liverpool","Charlton","H","D",2.93,4.5,13.185,0,0
"2002-03-30","Leeds","Manchester United","Liverpool","Charlton","D","D",3.08,4.5,13.86,0,0
"2002-03-30","Leeds","Manchester United","Liverpool","Charlton","A","D",2.43,4.5,10.935,0,0
"2002-03-30","Leeds","Manchester United","Liverpool","Charlton","H","A",2.93,7.48,21.9164,0,0
"2002-03-30","Leeds","Manchester United","Liverpool","Charlton","D","A",3.08,7.48,23.0384,0,0
"2002-03-30","Leeds","Manchester United","Liverpool","Charlton","A","A",2.43,7.48,18.1764,0,0
"2002-03-30","Leeds","Manchester United","Middlesbrough","Tottenham","H","D",2.93,3.15,9.2295,0,0
"2002-03-30","Leeds","Manchester United","Middlesbrough","Tottenham","D","D",3.08,3.15,9.702,0,0
"2002-03-30","Leeds","Manchester United","Middlesbrough","Tottenham","H","A",2.93,3.06,8.9658,0,0
"2002-03-30","Leeds","Manchester United","Middlesbrough","Tottenham","D","A",3.08,3.06,9.4248,0,0
"2002-03-30","Leeds","Manchester United","Southampton","Fulham","H","D",2.93,3.23,9.4639,0,0
"2002-03-30","Leeds","Manchester United","Southampton","Fulham","D","D",3.08,3.23,9.9484,0,0
"2002-03-30","Leeds","Manchester United","Southampton","Fulham","H","A",2.93,3.44,10.0792,0,0
"2002-03-30","Leeds","Manchester United","Southampton","Fulham","D","A",3.08,3.44,10.5952,0,0
"2002-03-30","Leeds","Manchester United","West Ham","Ipswich","H","D",2.93,3.36,9.8448,0,0
"2002-03-30","Leeds","Manchester United","West Ham","Ipswich","D","D",3.08,3.36,10.3488,0,0
"2002-03-30","Leeds","Manchester United","West Ham","Ipswich","H","A",2.93,4.02,11.7786,0,0
"2002-03-30","Leeds","Manchester United","West Ham","Ipswich","D","A",3.08,4.02,12.3816,0,0
"2002-03-30","Leeds","Manchester United","West Ham","Ipswich","A","A",2.43,4.02,9.7686,0,0
"2002-03-30","Leicester","Blackburn","Liverpool","Charlton","H","D",3.05,4.5,13.725,0,0
"2002-03-30","Leicester","Blackburn","Liverpool","Charlton","D","D",3.09,4.5,13.905,0,0
"2002-03-30","Leicester","Blackburn","Liverpool","Charlton","A","D",2.33,4.5,10.485,0,0
"2002-03-30","Leicester","Blackburn","Liverpool","Charlton","H","A",3.05,7.48,22.814,0,0
"2002-03-30","Leicester","Blackburn","Liverpool","Charlton","D","A",3.09,7.48,23.1132,0,0
"2002-03-30","Leicester","Blackburn","Liverpool","Charlton","A","A",2.33,7.48,17.4284,0,0
"2002-03-30","Leicester","Blackburn","Middlesbrough","Tottenham","H","D",3.05,3.15,9.6075,0,0
"2002-03-30","Leicester","Blackburn","Middlesbrough","Tottenham","D","D",3.09,3.15,9.7335,0,0
"2002-03-30","Leicester","Blackburn","Middlesbrough","Tottenham","H","A",3.05,3.06,9.333,0,0
"2002-03-30","Leicester","Blackburn","Middlesbrough","Tottenham","D","A",3.09,3.06,9.4554,0,0
"2002-03-30","Leicester","Blackburn","Southampton","Fulham","H","D",3.05,3.23,9.8515,0,0
"2002-03-30","Leicester","Blackburn","Southampton","Fulham","D","D",3.09,3.23,9.9807,0,0
"2002-03-30","Leicester","Blackburn","Southampton","Fulham","H","A",3.05,3.44,10.492,0,0
"2002-03-30","Leicester","Blackburn","Southampton","Fulham","D","A",3.09,3.44,10.6296,0,0
"2002-03-30","Leicester","Blackburn","West Ham","Ipswich","H","D",3.05,3.36,10.248,0,0
"2002-03-30","Leicester","Blackburn","West Ham","Ipswich","D","D",3.09,3.36,10.3824,0,0
"2002-03-30","Leicester","Blackburn","West Ham","Ipswich","H","A",3.05,4.02,12.261,0,0
"2002-03-30","Leicester","Blackburn","West Ham","Ipswich","D","A",3.09,4.02,12.4218,0,0
"2002-03-30","Leicester","Blackburn","West Ham","Ipswich","A","A",2.33,4.02,9.3666,0,0
"2002-03-30","Liverpool","Charlton","Middlesbrough","Tottenham","D","H",4.5,2.31,10.395,0,0
"2002-03-30","Liverpool","Charlton","Middlesbrough","Tottenham","A","H",7.48,2.31,17.2788,0,0
"2002-03-30","Liverpool","Charlton","Middlesbrough","Tottenham","D","D",4.5,3.15,14.175,0,0
"2002-03-30","Liverpool","Charlton","Middlesbrough","Tottenham","D","A",4.5,3.06,13.77,0,0
"2002-03-30","Liverpool","Charlton","Middlesbrough","Tottenham","A","A",7.48,3.06,22.8888,0,0
"2002-03-30","Liverpool","Charlton","Southampton","Fulham","D","H",4.5,2.14,9.63,0,0
"2002-03-30","Liverpool","Charlton","Southampton","Fulham","A","H",7.48,2.14,16.0072,0,0
"2002-03-30","Liverpool","Charlton","Southampton","Fulham","D","D",4.5,3.23,14.535,0,0
"2002-03-30","Liverpool","Charlton","Southampton","Fulham","D","A",4.5,3.44,15.48,0,0
"2002-03-30","Liverpool","Charlton","West Ham","Ipswich","A","H",7.48,1.86,13.9128,0,0
"2002-03-30","Liverpool","Charlton","West Ham","Ipswich","D","D",4.5,3.36,15.12,0,0
"2002-03-30","Liverpool","Charlton","West Ham","Ipswich","D","A",4.5,4.02,18.09,0,0
"2002-03-30","Middlesbrough","Tottenham","Southampton","Fulham","D","D",3.15,3.23,10.1745,0,0
"2002-03-30","Middlesbrough","Tottenham","Southampton","Fulham","A","D",3.06,3.23,9.8838,0,0
"2002-03-30","Middlesbrough","Tottenham","Southampton","Fulham","D","A",3.15,3.44,10.836,0,0
"2002-03-30","Middlesbrough","Tottenham","Southampton","Fulham","A","A",3.06,3.44,10.5264,0,0
"2002-03-30","Middlesbrough","Tottenham","West Ham","Ipswich","D","D",3.15,3.36,10.584,0,0
"2002-03-30","Middlesbrough","Tottenham","West Ham","Ipswich","A","D",3.06,3.36,10.2816,0,0
"2002-03-30","Middlesbrough","Tottenham","West Ham","Ipswich","H","A",2.31,4.02,9.2862,0,0
"2002-03-30","Middlesbrough","Tottenham","West Ham","Ipswich","D","A",3.15,4.02,12.663,0,0
"2002-03-30","Middlesbrough","Tottenham","West Ham","Ipswich","A","A",3.06,4.02,12.3012,0,0
"2002-03-30","Southampton","Fulham","West Ham","Ipswich","D","D",3.23,3.36,10.8528,0,0
"2002-03-30","Southampton","Fulham","West Ham","Ipswich","A","D",3.44,3.36,11.5584,0,0
"2002-03-30","Southampton","Fulham","West Ham","Ipswich","D","A",3.23,4.02,12.9846,0,0
"2002-03-30","Southampton","Fulham","West Ham","Ipswich","A","A",3.44,4.02,13.8288,0,0
"2002-04-01","Blackburn","Southampton","Charlton","Arsenal","H","H",2.13,4.78,10.1814,0,0
"2002-04-01","Blackburn","Southampton","Charlton","Arsenal","D","H",3.23,4.78,15.4394,0,0
"2002-04-01","Blackburn","Southampton","Charlton","Arsenal","A","H",3.43,4.78,16.3954,0,0
"2002-04-01","Blackburn","Southampton","Charlton","Arsenal","D","D",3.23,3.5,11.305,0,0
"2002-04-01","Blackburn","Southampton","Charlton","Arsenal","A","D",3.43,3.5,12.005,0,0
"2002-04-01","Blackburn","Southampton","Derby","Middlesbrough","D","D",3.23,3.08,9.9484,0,0
"2002-04-01","Blackburn","Southampton","Derby","Middlesbrough","A","D",3.43,3.08,10.5644,0,0
"2002-04-01","Blackburn","Southampton","Derby","Middlesbrough","D","A",3.23,3.05,9.8515,0,0
"2002-04-01","Blackburn","Southampton","Derby","Middlesbrough","A","A",3.43,3.05,10.4615,0,0
"2002-04-01","Blackburn","Southampton","Everton","Bolton","D","D",3.23,3.27,10.5621,0,0
"2002-04-01","Blackburn","Southampton","Everton","Bolton","A","D",3.43,3.27,11.2161,0,0
"2002-04-01","Blackburn","Southampton","Everton","Bolton","D","A",3.23,3.83,12.3709,0,0
"2002-04-01","Blackburn","Southampton","Everton","Bolton","A","A",3.43,3.83,13.1369,0,0
"2002-04-01","Blackburn","Southampton","Fulham","West Ham","D","D",3.23,3.17,10.2391,0,0
"2002-04-01","Blackburn","Southampton","Fulham","West Ham","A","D",3.43,3.17,10.8731,0,0
"2002-04-01","Blackburn","Southampton","Fulham","West Ham","D","A",3.23,3.17,10.2391,0,0
"2002-04-01","Blackburn","Southampton","Fulham","West Ham","A","A",3.43,3.17,10.8731,0,0
"2002-04-01","Blackburn","Southampton","Ipswich","Chelsea","D","H",3.23,3.4,10.982,0,0
"2002-04-01","Blackburn","Southampton","Ipswich","Chelsea","A","H",3.43,3.4,11.662,0,0
"2002-04-01","Blackburn","Southampton","Ipswich","Chelsea","D","D",3.23,3.2,10.336,0,0
"2002-04-01","Blackburn","Southampton","Ipswich","Chelsea","A","D",3.43,3.2,10.976,0,0
"2002-04-01","Blackburn","Southampton","Sunderland","Leicester","D","D",3.23,3.87,12.5001,0,0
"2002-04-01","Blackburn","Southampton","Sunderland","Leicester","A","D",3.43,3.87,13.2741,0,0
"2002-04-01","Blackburn","Southampton","Sunderland","Leicester","H","A",2.13,5.73,12.2049,1,0
"2002-04-01","Blackburn","Southampton","Sunderland","Leicester","D","A",3.23,5.73,18.5079,0,0
"2002-04-01","Blackburn","Southampton","Sunderland","Leicester","A","A",3.43,5.73,19.6539,0,0
"2002-04-01","Blackburn","Southampton","Tottenham","Leeds","A","H",3.43,2.68,9.1924,0,0
"2002-04-01","Blackburn","Southampton","Tottenham","Leeds","D","D",3.23,3.03,9.7869,0,0
"2002-04-01","Blackburn","Southampton","Tottenham","Leeds","A","D",3.43,3.03,10.3929,0,0
"2002-04-01","Blackburn","Southampton","Tottenham","Leeds","A","A",3.43,2.6,8.918,0,0
"2002-04-01","Charlton","Arsenal","Derby","Middlesbrough","H","H",4.78,2.35,11.233,0,0
"2002-04-01","Charlton","Arsenal","Derby","Middlesbrough","H","D",4.78,3.08,14.7224,0,0
"2002-04-01","Charlton","Arsenal","Derby","Middlesbrough","D","D",3.5,3.08,10.78,0,0
"2002-04-01","Charlton","Arsenal","Derby","Middlesbrough","H","A",4.78,3.05,14.579,1,0
"2002-04-01","Charlton","Arsenal","Derby","Middlesbrough","D","A",3.5,3.05,10.675,0,0
"2002-04-01","Charlton","Arsenal","Everton","Bolton","H","H",4.78,1.96,9.3688,0,0
"2002-04-01","Charlton","Arsenal","Everton","Bolton","H","D",4.78,3.27,15.6306,0,0
"2002-04-01","Charlton","Arsenal","Everton","Bolton","D","D",3.5,3.27,11.445,0,0
"2002-04-01","Charlton","Arsenal","Everton","Bolton","H","A",4.78,3.83,18.3074,1,0
"2002-04-01","Charlton","Arsenal","Everton","Bolton","D","A",3.5,3.83,13.405,0,0
"2002-04-01","Charlton","Arsenal","Fulham","West Ham","H","H",4.78,2.3,10.994,0,0
"2002-04-01","Charlton","Arsenal","Fulham","West Ham","H","D",4.78,3.17,15.1526,0,0
"2002-04-01","Charlton","Arsenal","Fulham","West Ham","D","D",3.5,3.17,11.095,0,0
"2002-04-01","Charlton","Arsenal","Fulham","West Ham","H","A",4.78,3.17,15.1526,1,0
"2002-04-01","Charlton","Arsenal","Fulham","West Ham","D","A",3.5,3.17,11.095,0,0
"2002-04-01","Charlton","Arsenal","Ipswich","Chelsea","H","H",4.78,3.4,16.252,0,0
"2002-04-01","Charlton","Arsenal","Ipswich","Chelsea","D","H",3.5,3.4,11.9,0,0
"2002-04-01","Charlton","Arsenal","Ipswich","Chelsea","H","D",4.78,3.2,15.296,0,0
"2002-04-01","Charlton","Arsenal","Ipswich","Chelsea","D","D",3.5,3.2,11.2,0,0
"2002-04-01","Charlton","Arsenal","Ipswich","Chelsea","H","A",4.78,2.17,10.3726,1,0
"2002-04-01","Charlton","Arsenal","Sunderland","Leicester","H","D",4.78,3.87,18.4986,0,0
"2002-04-01","Charlton","Arsenal","Sunderland","Leicester","D","D",3.5,3.87,13.545,0,0
"2002-04-01","Charlton","Arsenal","Sunderland","Leicester","D","A",3.5,5.73,20.055,0,0
"2002-04-01","Charlton","Arsenal","Sunderland","Leicester","A","A",1.71,5.73,9.7983,0,0
"2002-04-01","Charlton","Arsenal","Tottenham","Leeds","H","H",4.78,2.68,12.8104,0,0
"2002-04-01","Charlton","Arsenal","Tottenham","Leeds","D","H",3.5,2.68,9.38,0,0
"2002-04-01","Charlton","Arsenal","Tottenham","Leeds","H","D",4.78,3.03,14.4834,0,0
"2002-04-01","Charlton","Arsenal","Tottenham","Leeds","D","D",3.5,3.03,10.605,0,0
"2002-04-01","Charlton","Arsenal","Tottenham","Leeds","H","A",4.78,2.6,12.428,1,0
"2002-04-01","Charlton","Arsenal","Tottenham","Leeds","D","A",3.5,2.6,9.1,0,0
"2002-04-01","Derby","Middlesbrough","Everton","Bolton","D","D",3.08,3.27,10.0716,0,0
"2002-04-01","Derby","Middlesbrough","Everton","Bolton","A","D",3.05,3.27,9.9735,0,0
"2002-04-01","Derby","Middlesbrough","Everton","Bolton","H","A",2.35,3.83,9.0005,1,0
"2002-04-01","Derby","Middlesbrough","Everton","Bolton","D","A",3.08,3.83,11.7964,0,0
"2002-04-01","Derby","Middlesbrough","Everton","Bolton","A","A",3.05,3.83,11.6815,0,0
"2002-04-01","Derby","Middlesbrough","Fulham","West Ham","D","D",3.08,3.17,9.7636,0,0
"2002-04-01","Derby","Middlesbrough","Fulham","West Ham","A","D",3.05,3.17,9.6685,0,0
"2002-04-01","Derby","Middlesbrough","Fulham","West Ham","D","A",3.08,3.17,9.7636,0,0
"2002-04-01","Derby","Middlesbrough","Fulham","West Ham","A","A",3.05,3.17,9.6685,0,0
"2002-04-01","Derby","Middlesbrough","Ipswich","Chelsea","D","H",3.08,3.4,10.472,0,0
"2002-04-01","Derby","Middlesbrough","Ipswich","Chelsea","A","H",3.05,3.4,10.37,0,0
"2002-04-01","Derby","Middlesbrough","Ipswich","Chelsea","D","D",3.08,3.2,9.856,0,0
"2002-04-01","Derby","Middlesbrough","Ipswich","Chelsea","A","D",3.05,3.2,9.76,0,0
"2002-04-01","Derby","Middlesbrough","Sunderland","Leicester","H","D",2.35,3.87,9.0945,0,0
"2002-04-01","Derby","Middlesbrough","Sunderland","Leicester","D","D",3.08,3.87,11.9196,0,0
"2002-04-01","Derby","Middlesbrough","Sunderland","Leicester","A","D",3.05,3.87,11.8035,0,0
"2002-04-01","Derby","Middlesbrough","Sunderland","Leicester","H","A",2.35,5.73,13.4655,1,0
"2002-04-01","Derby","Middlesbrough","Sunderland","Leicester","D","A",3.08,5.73,17.6484,0,0
"2002-04-01","Derby","Middlesbrough","Sunderland","Leicester","A","A",3.05,5.73,17.4765,0,0
"2002-04-01","Derby","Middlesbrough","Tottenham","Leeds","D","D",3.08,3.03,9.3324,0,0
"2002-04-01","Derby","Middlesbrough","Tottenham","Leeds","A","D",3.05,3.03,9.2415,0,0
"2002-04-01","Everton","Bolton","Fulham","West Ham","A","H",3.83,2.3,8.809,0,0
"2002-04-01","Everton","Bolton","Fulham","West Ham","D","D",3.27,3.17,10.3659,0,0
"2002-04-01","Everton","Bolton","Fulham","West Ham","A","D",3.83,3.17,12.1411,0,0
"2002-04-01","Everton","Bolton","Fulham","West Ham","D","A",3.27,3.17,10.3659,0,0
"2002-04-01","Everton","Bolton","Fulham","West Ham","A","A",3.83,3.17,12.1411,0,0
"2002-04-01","Everton","Bolton","Ipswich","Chelsea","D","H",3.27,3.4,11.118,0,0
"2002-04-01","Everton","Bolton","Ipswich","Chelsea","A","H",3.83,3.4,13.022,0,0
"2002-04-01","Everton","Bolton","Ipswich","Chelsea","D","D",3.27,3.2,10.464,0,0
"2002-04-01","Everton","Bolton","Ipswich","Chelsea","A","D",3.83,3.2,12.256,0,0
"2002-04-01","Everton","Bolton","Sunderland","Leicester","D","D",3.27,3.87,12.6549,0,0
"2002-04-01","Everton","Bolton","Sunderland","Leicester","A","D",3.83,3.87,14.8221,0,0
"2002-04-01","Everton","Bolton","Sunderland","Leicester","H","A",1.96,5.73,11.2308,1,0
"2002-04-01","Everton","Bolton","Sunderland","Leicester","D","A",3.27,5.73,18.7371,0,0
"2002-04-01","Everton","Bolton","Sunderland","Leicester","A","A",3.83,5.73,21.9459,0,0
"2002-04-01","Everton","Bolton","Tottenham","Leeds","D","H",3.27,2.68,8.7636,0,0
"2002-04-01","Everton","Bolton","Tottenham","Leeds","A","H",3.83,2.68,10.2644,0,0
"2002-04-01","Everton","Bolton","Tottenham","Leeds","D","D",3.27,3.03,9.9081,0,0
"2002-04-01","Everton","Bolton","Tottenham","Leeds","A","D",3.83,3.03,11.6049,0,0
"2002-04-01","Everton","Bolton","Tottenham","Leeds","A","A",3.83,2.6,9.958,0,0
"2002-04-01","Fulham","West Ham","Ipswich","Chelsea","D","H",3.17,3.4,10.778,0,0
"2002-04-01","Fulham","West Ham","Ipswich","Chelsea","A","H",3.17,3.4,10.778,0,0
"2002-04-01","Fulham","West Ham","Ipswich","Chelsea","D","D",3.17,3.2,10.144,0,0
"2002-04-01","Fulham","West Ham","Ipswich","Chelsea","A","D",3.17,3.2,10.144,0,0
"2002-04-01","Fulham","West Ham","Sunderland","Leicester","H","D",2.3,3.87,8.901,0,0
"2002-04-01","Fulham","West Ham","Sunderland","Leicester","D","D",3.17,3.87,12.2679,0,0
"2002-04-01","Fulham","West Ham","Sunderland","Leicester","A","D",3.17,3.87,12.2679,0,0
"2002-04-01","Fulham","West Ham","Sunderland","Leicester","H","A",2.3,5.73,13.179,1,0
"2002-04-01","Fulham","West Ham","Sunderland","Leicester","D","A",3.17,5.73,18.1641,0,0
"2002-04-01","Fulham","West Ham","Sunderland","Leicester","A","A",3.17,5.73,18.1641,0,0
"2002-04-01","Fulham","West Ham","Tottenham","Leeds","D","D",3.17,3.03,9.6051,0,0
"2002-04-01","Fulham","West Ham","Tottenham","Leeds","A","D",3.17,3.03,9.6051,0,0
"2002-04-01","Ipswich","Chelsea","Sunderland","Leicester","H","D",3.4,3.87,13.158,0,0
"2002-04-01","Ipswich","Chelsea","Sunderland","Leicester","D","D",3.2,3.87,12.384,0,0
"2002-04-01","Ipswich","Chelsea","Sunderland","Leicester","H","A",3.4,5.73,19.482,1,0
"2002-04-01","Ipswich","Chelsea","Sunderland","Leicester","D","A",3.2,5.73,18.336,0,0
"2002-04-01","Ipswich","Chelsea","Sunderland","Leicester","A","A",2.17,5.73,12.4341,0,0
"2002-04-01","Ipswich","Chelsea","Tottenham","Leeds","H","H",3.4,2.68,9.112,0,0
"2002-04-01","Ipswich","Chelsea","Tottenham","Leeds","H","D",3.4,3.03,10.302,0,0
"2002-04-01","Ipswich","Chelsea","Tottenham","Leeds","D","D",3.2,3.03,9.696,0,0
"2002-04-01","Ipswich","Chelsea","Tottenham","Leeds","H","A",3.4,2.6,8.84,1,0
"2002-04-01","Sunderland","Leicester","Tottenham","Leeds","D","H",3.87,2.68,10.3716,0,0
"2002-04-01","Sunderland","Leicester","Tottenham","Leeds","A","H",5.73,2.68,15.3564,0,0
"2002-04-01","Sunderland","Leicester","Tottenham","Leeds","D","D",3.87,3.03,11.7261,0,0
"2002-04-01","Sunderland","Leicester","Tottenham","Leeds","A","D",5.73,3.03,17.3619,0,0
"2002-04-01","Sunderland","Leicester","Tottenham","Leeds","D","A",3.87,2.6,10.062,0,0
